district_name,year,crop,season,area,production,yield
Gulbarga,2020 - 2021,soyabean,kharif,12293.0,14579.0,1.19
Gulbarga,2020 - 2021,sugarcane,whole_year,19117.0,1338190.0,70.0
Gulbarga,2020 - 2021,sunflower,kharif,4952.0,3224.0,0.65
Gulbarga,2020 - 2021,sunflower,rabi,71.0,65.0,0.92
Gulbarga,2020 - 2021,sweetpotato,whole_year,2.0,40.0,20.0
Gulbarga,2020 - 2021,tapioca,whole_year,70.0,840.0,12.0
Gulbarga,2020 - 2021,tobacco,whole_year,82.0,68.0,0.83
Gulbarga,2020 - 2021,turmeric,whole_year,579.0,1415.0,2.44
Gulbarga,2020 - 2021,urad,kharif,27257.0,19571.0,0.72
Gulbarga,2020 - 2021,urad,rabi,46.0,24.0,0.52
Gulbarga,2020 - 2021,wheat,rabi,12820.0,23986.0,1.87
Gulbarga,2021 - 2022,arhar_tur,kharif,621122.0,568948.0,0.92
Gulbarga,2021 - 2022,bajra,kharif,580.0,881.0,1.52
Gulbarga,2021 - 2022,bajra,rabi,18.0,23.0,1.28
Gulbarga,2021 - 2022,blackpepper,whole_year,25.0,14.0,0.56
Gulbarga,2021 - 2022,castorseed,kharif,14.0,13.0,0.93
Gulbarga,2021 - 2022,coconut,whole_year,20.0,170000.0,8500.0
Gulbarga,2021 - 2022,cotton,kharif,67065.0,205930.0,3.07
Gulbarga,2021 - 2022,cotton,rabi,441.0,353.0,0.8
Gulbarga,2021 - 2022,cowpea,kharif,50.0,18.0,0.36
Gulbarga,2021 - 2022,cowpea,rabi,24.0,15.0,0.63
Gulbarga,2021 - 2022,drychillies,kharif,1058.0,981.0,0.93
Gulbarga,2021 - 2022,garlic,whole_year,30.0,161.0,5.37
Gulbarga,2021 - 2022,ginger,whole_year,158.0,1980.9,12.54
Gulbarga,2021 - 2022,gram,rabi,30167.0,23802.0,0.79
Gulbarga,2021 - 2022,groundnut,kharif,368.0,323.0,0.88
Gulbarga,2021 - 2022,horse-gram,kharif,59.0,37.0,0.63
Gulbarga,2021 - 2022,horse-gram,rabi,4.0,2.0,0.5
Gulbarga,2021 - 2022,jowar,kharif,445.0,879.0,1.98
Gulbarga,2021 - 2022,jowar,rabi,49664.0,59299.0,1.19
Gulbarga,2021 - 2022,linseed,rabi,15.0,5.0,0.33
Gulbarga,2021 - 2022,maize,kharif,1792.0,5822.0,3.25
Gulbarga,2021 - 2022,maize,rabi,221.0,805.0,3.64
Gulbarga,2021 - 2022,moong,kharif,30745.0,16325.0,0.53
Gulbarga,2021 - 2022,moong,rabi,93.0,29.0,0.31
Gulbarga,2021 - 2022,nigerseed,kharif,6.0,1.0,0.17
Gulbarga,2021 - 2022,onion,kharif,1451.0,8920.0,6.15
Gulbarga,2021 - 2022,onion,rabi,2304.0,25155.0,10.92
Gulbarga,2021 - 2022,other_cereals,kharif,15.0,16.0,1.07
Gulbarga,2021 - 2022,other_cereals,rabi,5.0,5.0,1.0
Gulbarga,2021 - 2022,other_kharif_pulses,kharif,158.0,87.0,0.55
Gulbarga,2021 - 2022,other_rabi_pulses,rabi,20.0,13.0,0.65
Gulbarga,2021 - 2022,potato,kharif,5.0,34.0,6.8
Gulbarga,2021 - 2022,potato,rabi,25.0,356.0,14.24
Gulbarga,2021 - 2022,ragi,kharif,42.0,56.0,1.33
Gulbarga,2021 - 2022,ragi,rabi,84.0,114.0,1.36
Gulbarga,2021 - 2022,rapeseed_mustard,kharif,5.0,1.0,0.2
Gulbarga,2021 - 2022,rice,kharif,8728.0,35098.0,4.02
Gulbarga,2021 - 2022,safflower,rabi,7745.0,5406.0,0.7
Gulbarga,2021 - 2022,sannhamp,kharif,11.0,4.0,0.36
Gulbarga,2021 - 2022,sesamum,kharif,1184.0,1313.0,1.11
Gulbarga,2021 - 2022,small_millets,kharif,318.0,256.0,0.81
Gulbarga,2021 - 2022,soyabean,kharif,17913.0,24703.0,1.38
Gulbarga,2021 - 2022,sugarcane,whole_year,45129.0,4332426.0,96.0
Gulbarga,2021 - 2022,sunflower,kharif,2375.0,1729.0,0.73
Gulbarga,2021 - 2022,sunflower,rabi,110.0,86.0,0.78
Gulbarga,2021 - 2022,tapioca,whole_year,11.0,136.0,12.36
Gulbarga,2021 - 2022,turmeric,whole_year,349.0,1427.0,4.09
Gulbarga,2021 - 2022,urad,kharif,17692.0,10067.0,0.57
Gulbarga,2021 - 2022,urad,rabi,28.0,15.0,0.54
Gulbarga,2021 - 2022,wheat,rabi,6282.0,7588.0,1.21
Gulbarga,2022 - 2023,arhar_tur,kharif,476513.0,430768.0,0.9
Gulbarga,2022 - 2023,bajra,kharif,261.0,395.0,1.51
Gulbarga,2022 - 2023,bajra,rabi,42.0,55.0,1.31
Gulbarga,2022 - 2023,blackpepper,whole_year,42.0,16.4,0.39
Gulbarga,2022 - 2023,castorseed,kharif,2.0,1.0,0.5
Gulbarga,2022 - 2023,coconut,whole_year,22.0,215000.0,9772.73
Gulbarga,2022 - 2023,coriander,whole_year,3.0,2.0,0.67
Gulbarga,2022 - 2023,cotton,kharif,132631.0,433002.0,3.26
Gulbarga,2022 - 2023,cotton,rabi,1702.0,1532.0,0.9
Gulbarga,2022 - 2023,cowpea,kharif,19.0,7.0,0.37
Gulbarga,2022 - 2023,cowpea,rabi,38.0,22.0,0.58
Gulbarga,2022 - 2023,drychillies,kharif,62.0,56.0,0.9
Gulbarga,2022 - 2023,garlic,whole_year,19.0,130.0,6.84
Gulbarga,2022 - 2023,ginger,whole_year,63.0,752.6,11.95
Gulbarga,2022 - 2023,gram,rabi,39562.0,38019.0,0.96
Gulbarga,2022 - 2023,groundnut,kharif,297.0,308.0,1.04
Gulbarga,2022 - 2023,groundnut,rabi,4630.0,10092.0,2.18
Gulbarga,2022 - 2023,horse-gram,kharif,71.0,45.0,0.63
Gulbarga,2022 - 2023,horse-gram,rabi,17.0,10.0,0.59
Gulbarga,2022 - 2023,jowar,kharif,144.0,231.0,1.6
Gulbarga,2022 - 2023,jowar,rabi,57293.0,74251.0,1.3
Gulbarga,2022 - 2023,linseed,rabi,4.0,1.0,0.25
Gulbarga,2022 - 2023,maize,kharif,1359.0,4655.0,3.43
Gulbarga,2022 - 2023,maize,rabi,479.0,1672.0,3.49
Gulbarga,2022 - 2023,moong,kharif,49518.0,36941.0,0.75
Gulbarga,2022 - 2023,moong,rabi,60.0,18.0,0.3
Gulbarga,2022 - 2023,nigerseed,kharif,5.0,1.0,0.2
Gulbarga,2022 - 2023,onion,kharif,586.0,4741.0,8.09
Gulbarga,2022 - 2023,onion,rabi,2191.0,29030.0,13.25
Gulbarga,2022 - 2023,other_kharif_pulses,kharif,85.0,50.0,0.59
Gulbarga,2022 - 2023,other_rabi_pulses,rabi,15.0,10.0,0.67
Gulbarga,2022 - 2023,potato,kharif,6.0,29.0,4.83
Gulbarga,2022 - 2023,potato,rabi,62.0,1100.0,17.74
Gulbarga,2022 - 2023,ragi,kharif,40.0,57.0,1.43
Gulbarga,2022 - 2023,ragi,rabi,54.0,73.0,1.35
Gulbarga,2022 - 2023,rapeseed_mustard,kharif,2.0,0.35,0.18
Gulbarga,2022 - 2023,rice,kharif,7847.0,34355.0,4.38
Gulbarga,2022 - 2023,rice,rabi,1182.0,4090.0,3.46
Gulbarga,2022 - 2023,safflower,rabi,17078.0,12963.0,0.76
Gulbarga,2022 - 2023,sannhamp,kharif,27.0,11.0,0.41
Gulbarga,2022 - 2023,sesamum,kharif,412.0,458.0,1.11
Gulbarga,2022 - 2023,small_millets,kharif,546.0,134.0,0.25
Gulbarga,2022 - 2023,soyabean,kharif,50156.0,65906.0,1.31
Gulbarga,2022 - 2023,sugarcane,whole_year,57164.0,4801808.0,84.0
Gulbarga,2022 - 2023,sunflower,kharif,5162.0,4026.0,0.78
Gulbarga,2022 - 2023,sunflower,rabi,219.0,189.0,0.86
Gulbarga,2022 - 2023,sweetpotato,whole_year,2.0,25.0,12.5
Gulbarga,2022 - 2023,tapioca,whole_year,84.0,1064.0,12.67
Gulbarga,2022 - 2023,turmeric,whole_year,233.0,86.0,0.37
Gulbarga,2022 - 2023,urad,kharif,21749.0,13223.0,0.61
Gulbarga,2022 - 2023,urad,rabi,7.0,4.0,0.57
Gulbarga,2022 - 2023,wheat,rabi,7136.0,11004.0,1.54
Hassan,2011 - 2012,arecanut,whole_year,4325.0,31193.0,7.21
Hassan,2011 - 2012,arhar_tur,kharif,2568.0,1600.0,0.62
Hassan,2011 - 2012,banana,whole_year,4160.0,72039.0,17.32
Hassan,2011 - 2012,blackpepper,whole_year,3574.0,1040.2,0.29
Hassan,2011 - 2012,cardamom,whole_year,7707.0,679.0,0.09
Hassan,2011 - 2012,cashewnut,whole_year,4.0,3.0,0.75
Hassan,2011 - 2012,castorseed,kharif,1820.0,1483.0,0.81
Hassan,2011 - 2012,coconut,whole_year,62575.0,622094000.0,9941.57
Hassan,2011 - 2012,coriander,whole_year,95.0,39.0,0.41
Hassan,2011 - 2012,cotton,kharif,88.0,178.0,2.02
Hassan,2011 - 2012,cowpea,kharif,11998.0,5574.0,0.46
Hassan,2011 - 2012,cowpea,rabi,1214.0,458.0,0.38
Hassan,2011 - 2012,drychillies,kharif,1023.0,826.0,0.81
Hassan,2011 - 2012,drychillies,rabi,225.0,1115.0,4.96
Hassan,2011 - 2012,garlic,whole_year,3.0,4.0,1.33
Hassan,2011 - 2012,ginger,whole_year,13873.0,44141.9,3.18
Hassan,2011 - 2012,gram,rabi,2282.0,1507.0,0.66
Hassan,2011 - 2012,groundnut,kharif,583.0,368.0,0.63
Hassan,2011 - 2012,groundnut,rabi,210.0,203.0,0.97
Hassan,2011 - 2012,horse-gram,kharif,6865.0,4337.0,0.63
Hassan,2011 - 2012,horse-gram,rabi,10086.0,4417.0,0.44
Hassan,2011 - 2012,jowar,kharif,1735.0,1375.0,0.79
Hassan,2011 - 2012,jowar,rabi,439.0,300.0,0.68
Hassan,2011 - 2012,maize,kharif,56445.0,191839.0,3.4
Hassan,2011 - 2012,maize,rabi,8075.0,22895.0,2.84
Hassan,2011 - 2012,moong,kharif,11281.0,2229.0,0.2
Hassan,2011 - 2012,moong,rabi,15.0,5.0,0.33
Hassan,2011 - 2012,nigerseed,kharif,1687.0,302.0,0.18
Hassan,2011 - 2012,onion,kharif,128.0,632.0,4.94
Hassan,2011 - 2012,onion,rabi,7.0,56.0,8.0
Hassan,2011 - 2012,other_kharif_pulses,kharif,3840.0,2459.0,0.64
Hassan,2011 - 2012,other_rabi_pulses,rabi,613.0,812.0,1.32
Hassan,2011 - 2012,peas_beans,kharif,614.0,5776.0,9.41
Hassan,2011 - 2012,peas_beans,rabi,76.0,636.0,8.37
Hassan,2011 - 2012,potato,kharif,20267.0,152412.0,7.52
Hassan,2011 - 2012,potato,rabi,19.0,231.0,12.16
Hassan,2011 - 2012,ragi,kharif,58620.0,76377.0,1.3
Hassan,2011 - 2012,ragi,rabi,13176.0,17510.0,1.33
Hassan,2011 - 2012,rapeseed_mustard,rabi,191.0,55.0,0.29
Hassan,2011 - 2012,rice,kharif,46451.0,119911.0,2.58
Hassan,2011 - 2012,rice,rabi,523.0,1388.0,2.65
Hassan,2011 - 2012,sesamum,kharif,4830.0,2799.0,0.58
Hassan,2011 - 2012,small_millets,kharif,55.0,32.0,0.58
Hassan,2011 - 2012,sugarcane,whole_year,2180.0,213313.0,97.85
Hassan,2011 - 2012,sunflower,kharif,2564.0,2539.0,0.99
Hassan,2011 - 2012,sunflower,rabi,11.0,3.0,0.27
Hassan,2011 - 2012,sweetpotato,whole_year,13.0,189.0,14.54
Hassan,2011 - 2012,tobacco,whole_year,15902.0,15666.0,0.99
Hassan,2011 - 2012,turmeric,whole_year,1633.0,8203.0,5.02
Hassan,2011 - 2012,urad,kharif,2767.0,402.0,0.15
Hassan,2011 - 2012,urad,rabi,5.0,3.0,0.6
Hassan,2012 - 2013,arecanut,whole_year,4598.0,33161.0,7.21
Hassan,2012 - 2013,arhar_tur,kharif,1831.0,612.0,0.33
Hassan,2012 - 2013,bajra,kharif,43.0,45.0,1.05
Hassan,2012 - 2013,blackpepper,whole_year,4165.0,12123.0,2.91
Hassan,2012 - 2013,cardamom,whole_year,7608.0,670.0,0.09
Hassan,2012 - 2013,cashewnut,whole_year,24.0,19.0,0.79
Hassan,2012 - 2013,castorseed,kharif,909.0,459.0,0.5
Hassan,2012 - 2013,coconut,whole_year,63056.0,620821000.0,9845.55
Hassan,2012 - 2013,coriander,whole_year,22.0,9.0,0.41
Hassan,2012 - 2013,cotton,kharif,64.0,147.0,2.3
Hassan,2012 - 2013,cowpea,kharif,13387.0,1908.0,0.14
Hassan,2012 - 2013,cowpea,rabi,821.0,250.0,0.3
Hassan,2012 - 2013,drychillies,kharif,831.0,762.0,0.92
Hassan,2012 - 2013,drychillies,rabi,532.0,2215.0,4.16
Hassan,2012 - 2013,garlic,whole_year,17.0,22.0,1.29
Hassan,2012 - 2013,ginger,whole_year,4899.0,156073.0,31.86
Hassan,2012 - 2013,gram,rabi,1288.0,653.0,0.51
Hassan,2012 - 2013,groundnut,kharif,552.0,310.0,0.56
Hassan,2012 - 2013,horse-gram,kharif,4079.0,1259.0,0.31
Hassan,2012 - 2013,horse-gram,rabi,5762.0,1620.0,0.28
Hassan,2012 - 2013,jowar,kharif,2526.0,1212.0,0.48
Hassan,2012 - 2013,jowar,rabi,185.0,89.0,0.48
Hassan,2012 - 2013,maize,kharif,64465.0,169333.0,2.63
Hassan,2012 - 2013,maize,rabi,5437.0,15526.0,2.86
Hassan,2012 - 2013,moong,kharif,12390.0,518.0,0.04
Hassan,2012 - 2013,nigerseed,kharif,2556.0,458.0,0.18
Hassan,2012 - 2013,onion,kharif,82.0,435.0,5.3
Hassan,2012 - 2013,other_kharif_pulses,kharif,6520.0,3085.0,0.47
Hassan,2012 - 2013,other_rabi_pulses,rabi,759.0,324.0,0.43
Hassan,2012 - 2013,potato,kharif,16245.0,84062.0,5.17
Hassan,2012 - 2013,ragi,kharif,64850.0,66290.0,1.02
Hassan,2012 - 2013,ragi,rabi,9514.0,6001.0,0.63
Hassan,2012 - 2013,rapeseed_mustard,kharif,165.0,49.0,0.3
Hassan,2012 - 2013,rice,kharif,48265.0,105184.0,2.18
Hassan,2012 - 2013,rice,rabi,26.0,67.0,2.58
Hassan,2012 - 2013,sesamum,kharif,3450.0,603.0,0.17
Hassan,2012 - 2013,small_millets,kharif,560.0,220.0,0.39
Hassan,2012 - 2013,sugarcane,whole_year,2428.0,182221.0,75.05
Hassan,2012 - 2013,sunflower,kharif,1125.0,360.0,0.32
Hassan,2012 - 2013,sunflower,rabi,19.0,9.0,0.47
Hassan,2012 - 2013,sweetpotato,whole_year,25.0,388.0,15.52
Hassan,2012 - 2013,tapioca,whole_year,57.0,602.0,10.56
Hassan,2012 - 2013,tobacco,whole_year,14688.0,14149.0,0.96
Hassan,2012 - 2013,turmeric,whole_year,278.0,1305.0,4.69
Hassan,2012 - 2013,urad,kharif,2909.0,144.0,0.05
Hassan,2012 - 2013,urad,rabi,3.0,2.0,0.67
Hassan,2013 - 2014,arecanut,whole_year,4405.0,34430.0,7.82
Hassan,2013 - 2014,arhar_tur,kharif,2015.0,869.0,0.43
Hassan,2013 - 2014,bajra,kharif,43.0,51.0,1.19
Hassan,2013 - 2014,blackpepper,whole_year,4730.0,7445.0,1.57
Hassan,2013 - 2014,cardamom,whole_year,7463.0,621.0,0.08
Hassan,2013 - 2014,cashewnut,whole_year,19.0,17.0,0.89
Hassan,2013 - 2014,castorseed,kharif,1181.0,1266.0,1.07
Hassan,2013 - 2014,coconut,whole_year,61138.0,319823000.0,5231.17
Hassan,2013 - 2014,coriander,whole_year,8.0,2.0,0.25
Hassan,2013 - 2014,cotton,kharif,281.0,832.0,2.96
Hassan,2013 - 2014,cowpea,kharif,13954.0,1829.0,0.13
Hassan,2013 - 2014,cowpea,rabi,474.0,212.0,0.45
Hassan,2013 - 2014,drychillies,kharif,736.0,816.0,1.11
Hassan,2013 - 2014,drychillies,rabi,446.0,1511.0,3.39
Hassan,2013 - 2014,garlic,whole_year,9.0,9.0,1.0
Hassan,2013 - 2014,ginger,whole_year,7065.0,239067.0,33.84
Hassan,2013 - 2014,gram,rabi,1883.0,1095.0,0.58
Hassan,2013 - 2014,groundnut,kharif,980.0,828.0,0.84
Hassan,2013 - 2014,horse-gram,kharif,2134.0,892.0,0.42
Hassan,2013 - 2014,horse-gram,rabi,3564.0,1524.0,0.43
Hassan,2013 - 2014,jowar,kharif,2341.0,1579.0,0.67
Hassan,2013 - 2014,jowar,rabi,313.0,209.0,0.67
Hassan,2013 - 2014,maize,kharif,66119.0,218903.0,3.31
Hassan,2013 - 2014,maize,rabi,3806.0,10992.0,2.89
Hassan,2013 - 2014,moong,kharif,4496.0,320.0,0.07
Hassan,2013 - 2014,moong,rabi,11.0,3.0,0.27
Hassan,2013 - 2014,nigerseed,kharif,3367.0,473.0,0.14
Hassan,2013 - 2014,onion,kharif,25.0,165.0,6.6
Hassan,2013 - 2014,onion,rabi,26.0,183.0,7.04
Hassan,2013 - 2014,other_kharif_pulses,kharif,4068.0,3896.0,0.96
Hassan,2013 - 2014,other_rabi_pulses,rabi,1079.0,998.0,0.92
Hassan,2013 - 2014,potato,kharif,18561.0,90157.0,4.86
Hassan,2013 - 2014,ragi,kharif,68540.0,126384.0,1.84
Hassan,2013 - 2014,ragi,rabi,7826.0,8126.0,1.04
Hassan,2013 - 2014,rapeseed_mustard,kharif,173.0,21.0,0.12
Hassan,2013 - 2014,rice,kharif,50260.0,153841.0,3.06
Hassan,2013 - 2014,rice,rabi,453.0,1007.0,2.22
Hassan,2013 - 2014,sesamum,kharif,1886.0,469.0,0.25
Hassan,2013 - 2014,small_millets,kharif,300.0,155.0,0.52
Hassan,2013 - 2014,sugarcane,whole_year,1463.0,122307.0,83.6
Hassan,2013 - 2014,sunflower,kharif,652.0,274.0,0.42
Hassan,2013 - 2014,sweetpotato,whole_year,46.0,675.0,14.67
Hassan,2013 - 2014,tobacco,whole_year,13850.0,11881.0,0.86
Hassan,2013 - 2014,turmeric,whole_year,240.0,1438.0,5.99
Hassan,2013 - 2014,urad,kharif,1454.0,111.0,0.08
Hassan,2013 - 2014,urad,rabi,5.0,3.0,0.6
Hassan,2014 - 2015,arecanut,whole_year,32.0,296.0,9.25
Hassan,2014 - 2015,arhar_tur,kharif,2359.0,3433.0,1.46
Hassan,2014 - 2015,blackpepper,whole_year,4790.0,2110.2,0.44
Hassan,2014 - 2015,cardamom,whole_year,7405.0,601.0,0.08
Hassan,2014 - 2015,castorseed,kharif,1314.0,1247.0,0.95
Hassan,2014 - 2015,coconut,whole_year,61019.0,382629000.0,6270.65
Hassan,2014 - 2015,coriander,whole_year,64.0,22.0,0.34
Hassan,2014 - 2015,cotton,kharif,400.0,1091.0,2.73
Hassan,2014 - 2015,cowpea,kharif,11756.0,3887.0,0.33
Hassan,2014 - 2015,cowpea,rabi,2109.0,890.0,0.42
Hassan,2014 - 2015,drychillies,kharif,855.0,967.0,1.13
Hassan,2014 - 2015,drychillies,rabi,454.0,762.0,1.68
Hassan,2014 - 2015,garlic,whole_year,10.0,11.0,1.1
Hassan,2014 - 2015,ginger,whole_year,15736.0,510979.0,32.47
Hassan,2014 - 2015,gram,rabi,1847.0,1897.0,1.03
Hassan,2014 - 2015,groundnut,kharif,739.0,538.0,0.73
Hassan,2014 - 2015,horse-gram,kharif,1331.0,756.0,0.57
Hassan,2014 - 2015,horse-gram,rabi,6239.0,3212.0,0.51
Hassan,2014 - 2015,jowar,kharif,1126.0,960.0,0.85
Hassan,2014 - 2015,maize,kharif,78492.0,307814.0,3.92
Hassan,2014 - 2015,maize,rabi,4806.0,15012.0,3.12
Hassan,2014 - 2015,moong,kharif,10403.0,1828.0,0.18
Hassan,2014 - 2015,moong,rabi,36.0,12.0,0.33
Hassan,2014 - 2015,nigerseed,kharif,1871.0,578.0,0.31
Hassan,2014 - 2015,onion,kharif,23.0,118.0,5.13
Hassan,2014 - 2015,onion,rabi,48.0,318.0,6.63
Hassan,2014 - 2015,other_kharif_pulses,kharif,3157.0,2972.0,0.94
Hassan,2014 - 2015,other_rabi_pulses,rabi,1563.0,1213.0,0.78
Hassan,2014 - 2015,potato,kharif,22207.0,124934.0,5.63
Hassan,2014 - 2015,potato,rabi,10.0,154.0,15.4
Hassan,2014 - 2015,ragi,kharif,63354.0,141859.0,2.24
Hassan,2014 - 2015,ragi,rabi,10978.0,14038.0,1.28
Hassan,2014 - 2015,rapeseed_mustard,kharif,180.0,39.0,0.22
Hassan,2014 - 2015,rice,kharif,45653.0,140563.0,3.08
Hassan,2014 - 2015,rice,rabi,1752.0,3911.0,2.23
Hassan,2014 - 2015,sesamum,kharif,3613.0,1768.0,0.49
Hassan,2014 - 2015,small_millets,kharif,366.0,169.0,0.46
Hassan,2014 - 2015,sugarcane,whole_year,1568.0,171304.0,109.25
Hassan,2014 - 2015,sunflower,kharif,908.0,691.0,0.76
Hassan,2014 - 2015,sweetpotato,whole_year,51.0,865.0,16.96
Hassan,2014 - 2015,tobacco,whole_year,12037.0,10543.0,0.88
Hassan,2014 - 2015,turmeric,whole_year,67.0,323.0,4.82
Hassan,2014 - 2015,urad,kharif,2208.0,422.0,0.19
Hassan,2014 - 2015,urad,rabi,45.0,20.0,0.44
Hassan,2015 - 2016,arecanut,whole_year,3650.0,35777.0,9.8
Hassan,2015 - 2016,arhar_tur,kharif,1915.0,990.0,0.52
Hassan,2015 - 2016,blackpepper,whole_year,5301.0,7069.0,1.33
Hassan,2015 - 2016,cardamom,whole_year,7112.0,718.0,0.1
Hassan,2015 - 2016,cashewnut,whole_year,10.0,6.0,0.6
Hassan,2015 - 2016,castorseed,kharif,1017.0,704.0,0.69
Hassan,2015 - 2016,coconut,whole_year,60472.0,310951000.0,5142.07
Hassan,2015 - 2016,coriander,whole_year,88.0,38.0,0.43
Hassan,2015 - 2016,cotton,kharif,354.0,651.0,1.84
Hassan,2015 - 2016,cowpea,kharif,11765.0,4616.0,0.39
Hassan,2015 - 2016,cowpea,rabi,1027.0,549.0,0.53
Hassan,2015 - 2016,drychillies,kharif,765.0,664.0,0.87
Hassan,2015 - 2016,drychillies,rabi,512.0,2901.0,5.67
Hassan,2015 - 2016,garlic,whole_year,8.0,11.0,1.38
Hassan,2015 - 2016,ginger,whole_year,15122.0,580118.0,38.36
Hassan,2015 - 2016,gram,rabi,3594.0,2267.0,0.63
Hassan,2015 - 2016,groundnut,kharif,731.0,492.0,0.67
Hassan,2015 - 2016,horse-gram,kharif,1439.0,563.0,0.39
Hassan,2015 - 2016,horse-gram,rabi,3114.0,1538.0,0.49
Hassan,2015 - 2016,jowar,kharif,963.0,576.0,0.6
Hassan,2015 - 2016,jowar,rabi,38.0,26.0,0.68
Hassan,2015 - 2016,maize,kharif,76828.0,243191.0,3.17
Hassan,2015 - 2016,maize,rabi,2156.0,6718.0,3.12
Hassan,2015 - 2016,moong,kharif,9046.0,1968.0,0.22
Hassan,2015 - 2016,moong,rabi,20.0,6.0,0.3
Hassan,2015 - 2016,nigerseed,kharif,1501.0,413.0,0.28
Hassan,2015 - 2016,onion,kharif,37.0,162.0,4.38
Hassan,2015 - 2016,onion,rabi,38.0,215.0,5.66
Hassan,2015 - 2016,other_kharif_pulses,kharif,2645.0,1643.0,0.62
Hassan,2015 - 2016,other_rabi_pulses,rabi,482.0,316.0,0.66
Hassan,2015 - 2016,potato,kharif,18639.0,61691.0,3.31
Hassan,2015 - 2016,potato,rabi,30.0,452.0,15.07
Hassan,2015 - 2016,ragi,kharif,63735.0,102327.0,1.61
Hassan,2015 - 2016,ragi,rabi,5862.0,7145.0,1.22
Hassan,2015 - 2016,rapeseed_mustard,kharif,150.0,33.0,0.22
Hassan,2015 - 2016,rice,kharif,41719.0,114341.0,2.74
Hassan,2015 - 2016,rice,rabi,150.0,404.0,2.69
Hassan,2015 - 2016,sesamum,kharif,2410.0,1129.0,0.47
Hassan,2015 - 2016,small_millets,kharif,210.0,93.0,0.44
Hassan,2015 - 2016,sugarcane,whole_year,689.0,98182.0,142.5
Hassan,2015 - 2016,sunflower,kharif,880.0,505.0,0.57
Hassan,2015 - 2016,sweetpotato,whole_year,87.0,1383.0,15.9
Hassan,2015 - 2016,tapioca,whole_year,36.0,270.0,7.5
Hassan,2015 - 2016,turmeric,whole_year,179.0,991.0,5.54
Hassan,2015 - 2016,urad,kharif,1770.0,494.0,0.28
Hassan,2016 - 2017,arecanut,whole_year,3436.0,34904.0,10.16
Hassan,2016 - 2017,arhar_tur,kharif,1770.0,925.0,0.52
Hassan,2016 - 2017,blackpepper,whole_year,7800.0,6270.3,0.8
Hassan,2016 - 2017,cardamom,whole_year,6119.0,842.0,0.14
Hassan,2016 - 2017,cashewnut,whole_year,8.0,5.0,0.63
Hassan,2016 - 2017,castorseed,kharif,797.0,402.0,0.5
Hassan,2016 - 2017,coconut,whole_year,52325.0,205860000.0,3934.26
Hassan,2016 - 2017,coriander,whole_year,98.0,42.0,0.43
Hassan,2016 - 2017,cotton,kharif,97.0,94.0,0.97
Hassan,2016 - 2017,cowpea,kharif,7848.0,6009.0,0.77
Hassan,2016 - 2017,cowpea,rabi,579.0,14.0,0.02
Hassan,2016 - 2017,drychillies,kharif,657.0,1323.0,2.01
Hassan,2016 - 2017,drychillies,rabi,534.0,2054.0,3.85
Hassan,2016 - 2017,garlic,whole_year,10.0,8.0,0.8
Hassan,2016 - 2017,ginger,whole_year,8943.0,227537.0,25.44
Hassan,2016 - 2017,gram,rabi,1293.0,125.0,0.1
Hassan,2016 - 2017,groundnut,kharif,617.0,467.0,0.76
Hassan,2016 - 2017,horse-gram,kharif,101.0,24.0,0.24
Hassan,2016 - 2017,horse-gram,rabi,1148.0,26.0,0.02
Hassan,2016 - 2017,jowar,kharif,449.0,74.0,0.16
Hassan,2016 - 2017,jowar,rabi,29.0,25.0,0.86
Hassan,2016 - 2017,maize,kharif,88342.0,205952.0,2.33
Hassan,2016 - 2017,maize,rabi,1698.0,1144.0,0.67
Hassan,2016 - 2017,moong,kharif,1405.0,255.0,0.18
Hassan,2016 - 2017,nigerseed,kharif,737.0,139.0,0.19
Hassan,2016 - 2017,onion,kharif,39.0,280.0,7.18
Hassan,2016 - 2017,onion,rabi,40.0,573.0,14.33
Hassan,2016 - 2017,other_kharif_pulses,kharif,2901.0,504.0,0.17
Hassan,2016 - 2017,other_rabi_pulses,rabi,70.0,3.0,0.04
Hassan,2016 - 2017,potato,kharif,10089.0,101050.0,10.02
Hassan,2016 - 2017,potato,rabi,60.0,830.0,13.83
Hassan,2016 - 2017,ragi,kharif,61346.0,44875.0,0.73
Hassan,2016 - 2017,ragi,rabi,2698.0,374.0,0.14
Hassan,2016 - 2017,rapeseed_mustard,kharif,7.0,1.0,0.14
Hassan,2016 - 2017,rice,kharif,25838.0,52504.0,2.03
Hassan,2016 - 2017,rice,rabi,3.0,1.0,0.33
Hassan,2016 - 2017,sesamum,kharif,818.0,205.0,0.25
Hassan,2016 - 2017,small_millets,kharif,202.0,25.0,0.12
Hassan,2016 - 2017,sugarcane,whole_year,835.0,58700.0,70.3
Hassan,2016 - 2017,sunflower,kharif,238.0,98.0,0.41
Hassan,2016 - 2017,sweetpotato,whole_year,91.0,1091.0,11.99
Hassan,2016 - 2017,tapioca,whole_year,24.0,146.0,6.08
Hassan,2016 - 2017,tobacco,whole_year,11215.0,9259.0,0.83
Hassan,2016 - 2017,turmeric,whole_year,120.0,711.0,5.93
Hassan,2016 - 2017,urad,kharif,1035.0,180.0,0.17
Hassan,2016 - 2017,urad,rabi,27.0,13.0,0.48
Hassan,2017 - 2018,arecanut,whole_year,3553.0,38534.0,10.85
